Row.names	sig	Pattern	FC_x_axis	FC_y_axis	padj	ENTREZID
CA9	Sen_high	Pro = Qui > Sen	3.22051584874821	3.56599856606023	5.55516743716566e-11	768
CABLES1	Sen_low	Pro = Qui < Sen	-1.54671923923222	-2.37012072671258	1.15001995704134e-08	91768
CABP1	Sen_high	Pro = Qui > Sen	5.59589464736723	5.05483680061304	0	9478
CACFD1	Sen_low	Pro < Sen < Qui	-1.6270732781362	-2.21733469007462	0	11094
CACNA1C	Sen_low	Pro = Qui < Sen	-2.3746184396522	-2.50320978323484	0	775
CACNA2D3	Sen_high	Pro = Qui > Sen	3.15720664057842	2.87262851329039	0	55799
CADM1	Sen_low	Pro = Qui < Sen	-2.67576823475423	-2.40572661298028	-2.22044604925031e-16	23705
CALHM2	Sen_low	Pro = Qui < Sen	-1.5870890815622	-2.16657995433923	0	51063
CAMK1D	Sen_low	Pro = Qui < Sen	-1.13203299506694	-1.46461306902303	4.56980008278762e-08	57118
CAMK2D	Sen_low	Pro < Qui < Sen	-1.86634867423598	-1.52975170013992	0	817
CAMK2N2	Sen_high	Pro = Qui > Sen	2.3984942585744	1.57133405804606	0	94032
CAND2	Sen_low	Pro = Qui < Sen	-2.55038823982823	-2.43239944271765	0	23066
CANT1	Sen_high	Pro = Qui > Sen	1.12914445680552	1.12265975547547	0	124583
CAP1	Sen_high	Pro > Sen > Qui	1.04125356473099	1.7915740342639	0	10487
CAPS	Sen_low	Pro < Sen < Qui	-1.72098643412255	-2.45433676336952	0	828
CAPS2	Sen_low	Pro = Qui < Sen	-1.09461574495025	-1.07664989705735	3.6751013343661e-10	84698
CARD16	Sen_low	Pro = Qui < Sen	-1.76965987010628	-1.82395669224446	0	114769
CARD6	Sen_high	Pro = Qui > Sen	2.1216780082818	1.75226334979006	0	84674
CARF	Sen_low	Pro < Sen < Qui	-1.3128643783139	-1.88464398601766	0	79800
CASP1	Sen_low	Pro = Qui < Sen	-2.30409080160648	-2.58636342804796	0	834
CAV1	Sen_low	Pro = Qui < Sen	-2.0634683536323	-1.55872393266086	0	857
CBS	Sen_low	Pro < Qui < Sen	-1.80964415962315	-1.01164794062729	1.11022302462516e-16	875
CC2D2A	Sen_low	Pro = Qui < Sen	-1.99559002419843	-2.34712505865846	0	57545
CCDC101	Sen_low	Pro = Qui < Sen	-1.49542265463621	-1.6951255475215	1.11022302462516e-16	NA
CCDC102B	Sen_low	Pro < Sen < Qui	-2.27228204219289	-3.37695212017047	0	79839
CCDC136	Sen_high	Pro = Qui > Sen	1.63902645814121	1.44988658608849	0	64753
CCDC14	Sen_low	Pro = Qui < Sen	-1.10383139694264	-1.10387560685354	0	64770
CCDC146	Sen_low	Pro = Qui < Sen	-1.71742860395702	-2.08884018283713	0.000110887541445837	57639
CCDC159	Sen_low	Pro < Sen < Qui	-1.15588671197081	-1.63396428642293	0	126075
CCDC170	Sen_low	Pro = Qui < Sen	-3.48403337292022	-3.69573067815845	0	80129
CCDC184	Sen_high	Pro = Qui > Sen	2.52296187123315	1.93553000453837	6.78546108190403e-12	387856
CCDC22	Sen_high	Pro = Qui > Sen	1.05800881516412	1.21482449702261	2.86133894356055e-10	28952
CCDC80	Sen_low	Pro < Qui < Sen	-2.9685527974237	-2.05029767727904	1.11022302462516e-16	151887
CCDC86	Sen_high	Pro = Qui > Sen	1.67734272373345	1.87510419414436	1.11022302462516e-16	79080
CCDC89	Sen_low	Pro = Qui < Sen	-1.39912044267335	-1.0650206698166	9.40897938095375e-06	220388
CCL20	Sen_high	Pro > Qui > Sen	12.0424015845026	8.5652329922454	0	6364
CCL3	Sen_high	Pro = Qui > Sen	10.9631006480882	16.6536544297486	0	6348
CCL3L1	Sen_high	Pro = Qui > Sen	13.1177010248203	13.1177010248203	0	6349
CCL3L3	Sen_high	Pro = Qui > Sen	12.8051664193172	12.8051664193172	0	414062
CCL4	Sen_high	Pro = Qui > Sen	12.1605219422479	12.1605219422479	0	6351
CCND1	Sen_high	Pro = Qui > Sen	1.82545541622752	1.64846787638687	0	595
CCND2	Sen_high	Pro = Qui > Sen	1.32786171823855	1.54309697401462	0	894
CCNE1	Sen_high	Pro = Qui > Sen	2.37127299016236	2.51660871218294	1.11022302462516e-16	898
CCNJL	Sen_high	Pro > Qui > Sen	2.45689176118189	1.62448990996764	0	79616
CCR1	Sen_high	Pro = Qui > Sen	1.70521091979483	2.33453793656015	1.18265831683395e-07	1230
CCT6B	Sen_low	Pro < Sen < Qui	-1.52413605698274	-2.02552870045696	1.11022302462516e-16	10693
CCT7	Sen_high	Pro > Sen > Qui	1.10923260597208	1.43024061561891	0	10574
CCT8	Sen_high	Pro > Sen > Qui	1.05719344431239	1.40324023586957	1.11022302462516e-16	10694
CD163L1	Sen_high	Pro > Sen > Qui	2.84515812759299	4.84872925357956	0	283316
CD302	Sen_low	Pro < Sen < Qui	-2.44759828114357	-3.3579308710466	0	9936
CD320	Sen_high	Pro > Sen > Qui	1.15071784470381	1.75723677399946	0	51293
CD4	Sen_low	Pro < Sen < Qui	-1.59686305988962	-2.1275302377608	0	920
CD55	Sen_low	Pro = Qui < Sen	-1.44565529054991	-1.18619212622135	0	1604
CD58	Sen_high	Pro > Sen > Qui	2.07017646146716	2.82259298274625	1.11022302462516e-16	965
CD59	Sen_high	Pro > Sen > Qui	1.20596487675845	1.75860776664025	0	966
CD68	Sen_high	Pro = Qui > Sen	1.56779966512486	1.68646947821345	0	968
CD7	Sen_low	Pro = Qui < Sen	-4.51338123781725	-5.3479225625876	1.24666240797211e-06	924
CD9	Sen_high	Pro = Qui > Sen	2.12542255059658	2.3837649397485	0	928
CD99P1	Sen_high	Pro = Qui > Sen	1.55398882484773	1.80904104921223	2.16493489801906e-14	401577
CDA	Sen_high	Pro = Qui > Sen	2.47788568089329	4.39645787101451	0	978
CDC14B	Sen_low	Pro = Qui < Sen	-1.79897895795567	-1.75549074861883	0	8555
CDC25B	Sen_low	Pro = Qui < Sen	-1.36148982426945	-1.43744602039869	3.61845997609578e-10	994
CDC37	Sen_high	Pro > Sen > Qui	1.11155687199212	1.48200059583454	0	11140
CDC42EP2	Sen_high	Pro > Sen > Qui	1.47076569883167	1.90550246531731	0	10435
CDC42SE1	Sen_high	Pro = Qui > Sen	1.05790649962355	1.15514418809792	0	56882
CDCA4	Sen_high	Pro > Sen > Qui	1.58900890655688	2.18892606750455	0	55038
CDCA7L	Sen_low	Pro = Qui < Sen	-1.76130795192532	-1.63031635483313	1.11022302462516e-16	55536
CDCP1	Sen_high	Pro = Qui > Sen	5.09809448406223	4.29495387597552	1.11022302462516e-16	64866
CDH11	Sen_low	Pro = Qui < Sen	-2.67396205766195	-2.99072465415511	0	1009
CDH4	Sen_low	Pro = Qui < Sen	-3.23948780744221	-2.71980012724144	3.9604602508625e-07	1002
CDK17	Sen_high	Pro = Qui > Sen	1.54501988540308	1.69669357826499	0	5128
CDK3	Sen_low	Pro < Sen < Qui	-2.26215797394054	-3.1726944830637	1.15231832964469e-08	1018
CDKL1	Sen_low	Pro = Qui < Sen	-3.4855667373982	-3.03500493343947	0	8814
CDKN1B	Sen_low	Pro = Qui < Sen	-1.86402199556939	-1.95825758778429	0	1027
CDKN1C	Sen_low	Pro < Sen < Qui	-3.66665970217893	-4.26877215945934	0	1028
CDKN2A	Sen_high	Pro = Qui > Sen	2.2949337641659	1.8813138948915	0	1029
CDKN2B	Sen_high	Pro > Qui > Sen	2.52117900408452	1.50825384922439	3.36442429471617e-10	1030
CDR2L	Sen_high	Pro = Qui > Sen	1.58685219376747	1.7095298979882	0	30850
CDYL2	Sen_high	Pro = Qui > Sen	2.72972779720274	3.29748086772372	0	124359
CEACAM19	Sen_low	Pro = Qui < Sen	-2.17728826510165	-1.86218271740652	1.4309364804177e-10	56971
CEBPG	Sen_low	Pro = Qui < Sen	-1.76941510182746	-1.30034732728047	1.35515749732917e-08	1054
CELSR2	Sen_low	Pro = Qui < Sen	-1.91274569561515	-1.61916215724894	0	1952
CEMIP	Sen_low	Pro = Qui < Sen	-4.64433772377907	-3.75868483009926	0	57214
CENPP	Sen_low	Pro = Qui < Sen	-1.24628939243077	-1.05311488369975	3.77881300694938e-08	401541
CENPQ	Sen_low	Pro = Qui < Sen	-1.24207202677257	-1.1076327106593	1.47927956550831e-07	55166
CEP126	Sen_low	Pro = Qui < Sen	-1.47522937559345	-1.67213376364146	1.11022302462516e-16	57562
CEP162	Sen_low	Pro < Sen < Qui	-2.44801242459799	-3.1547080306786	0	22832
CEP170	Sen_high	Pro = Qui > Sen	1.15556019311734	1.06414400799221	0	9859
CEP170B	Sen_high	Pro > Sen > Qui	1.06872715541269	1.44484304989065	0	283638
CEP170P1	Sen_high	Pro = Qui > Sen	2.50104639287346	1.36038989926127	1.12538498885373e-05	645455
CEP57	Sen_low	Pro = Qui < Sen	-1.15975106740152	-1.22323835564663	0	9702
CEP68	Sen_low	Pro < Sen < Qui	-1.55470576281394	-2.15089127982755	0	23177
CEP70	Sen_low	Pro = Qui < Sen	-1.5681375113055	-1.35361134047062	1.11022302462516e-16	80321
CEP72	Sen_high	Pro = Qui > Sen	1.43147523340009	1.79874194418764	0.000229244680624796	55722
CEP83	Sen_high	Pro = Qui > Sen	1.11151631244167	1.30311416259469	0	51134
CERS1	Sen_high	Pro > Qui > Sen	1.82754582463682	1.11649075057214	0	10715
CERS4	Sen_low	Pro < Sen < Qui	-1.31799355758494	-2.0556462418449	1.18597354159533e-11	79603
CERS6	Sen_low	Pro = Qui < Sen	-1.45703009726134	-1.58321497922668	0	253782
CES1	Sen_high	Pro > Sen > Qui	6.78404908795342	8.31370655831528	0	1066
CFAP45	Sen_high	Pro > Sen > Qui	2.87655447597676	4.02443908198909	0	25790
CFB	Sen_low	Pro < Sen < Qui	-2.23393013442861	-2.9308220978631	1.11022302462516e-16	629
CFH	Sen_low	Pro < Sen < Qui	-1.03276240597943	-1.60946192467443	0	3075
CHAF1B	Sen_low	Pro < Qui < Sen	-1.67300232332302	-1.01962943144111	3.21592025565032e-07	8208
CHCHD10	Sen_high	Pro > Sen > Qui	1.59264613080175	2.07898924676695	0	400916
CHD3	Sen_low	Pro = Qui < Sen	-1.00560030139166	-1.21290258259348	1.33883482078545e-09	1107
CHMP7	Sen_high	Pro = Qui > Sen	1.0271829193892	1.029187305746	0	91782
CHRDL2	Sen_low	Pro < Sen < Qui	-7.56041335272837	-9.45783906203197	0	25884
CHRM2	Sen_low	Pro < Qui < Sen	-4.47963417846027	-3.389347697081	0	1129
CHRNA1	Sen_high	Pro = Qui > Sen	3.23171923761314	3.3535337502347	0	1134
CHST11	Sen_high	Pro > Qui > Sen	4.77070415535061	3.14098334455756	0	50515
CHST2	Sen_high	Pro > Qui > Sen	3.70574183531877	2.80199594696263	0	9435
CIART	Sen_low	Pro = Qui < Sen	-1.2215045204101	-1.59548473481699	1.35036426485158e-12	148523
CISH	Sen_low	Pro < Sen < Qui	-1.00612350801491	-1.82891957375973	6.52307097226412e-11	1154
CITED4	Sen_high	Pro = Qui > Sen	3.3883897016711	2.69288109408846	8.06199551561804e-12	163732
CKB	Sen_high	Pro = Qui > Sen	2.06468150400481	1.82067693557131	1.11022302462516e-16	1152
CLDN1	Sen_high	Pro > Sen > Qui	2.5777827465519	3.49008896767151	1.11022302462516e-16	9076
CLDN11	Sen_low	Pro < Qui < Sen	-2.64351720726199	-1.12106568088344	0	5010
CLDN12	Sen_high	Pro = Qui > Sen	1.12180929766819	1.17405847159594	0	9069
CLDN15	Sen_low	Pro = Qui < Sen	-1.11795933254794	-1.86838671648972	1.11022302462516e-16	24146
CLDN23	Sen_low	Pro = Qui < Sen	-3.50013393915125	-3.88243121752947	0	137075
CLEC11A	Sen_high	Pro = Qui > Sen	1.82847963071779	1.88140351640468	0	6320
CLEC3B	Sen_low	Pro < Qui < Sen	-4.62737761745553	-3.15228621629262	0	7123
CLIC1	Sen_high	Pro > Sen > Qui	1.07975344805848	1.87102336835689	0	1192
CLK1	Sen_low	Pro < Sen < Qui	-1.08980562917445	-1.63868147657099	0	1195
CLN3	Sen_low	Pro = Qui < Sen	-1.25411246360174	-1.41573975947653	0	1201
CLPB	Sen_high	Pro > Sen > Qui	1.02825061255523	1.41217547513959	0	81570
CLU	Sen_low	Pro = Qui < Sen	-2.58379377077068	-2.5488696633809	0	1191
CLUAP1	Sen_low	Pro = Qui < Sen	-1.12949112983876	-1.25755475912199	-2.22044604925031e-16	23059
CLUH	Sen_high	Pro = Qui > Sen	1.43167167759171	1.47284258163125	0	23277
CMAHP	Sen_low	Pro = Qui < Sen	-1.73194537952148	-1.48199010275236	1.2626344414457e-11	8418
CMAS	Sen_high	Pro > Sen > Qui	1.44300066921411	1.84989754309519	0	55907
CMTM7	Sen_high	Pro = Qui > Sen	1.25344610377165	1.15104952034506	0	112616
CNIH3	Sen_high	Pro > Qui > Sen	5.78669636542284	3.96947343275496	0	149111
CNKSR3	Sen_low	Pro = Qui < Sen	-1.95319716812223	-1.81457863120987	4.55191440096314e-13	154043
CNTLN	Sen_low	Pro = Qui < Sen	-1.5317732131407	-1.52641116914329	1.11022302462516e-16	54875
CNTN3	Sen_low	Pro < Qui < Sen	-3.51719255713155	-2.49674714456731	1.11022302462516e-16	5067
CNTNAP3	Sen_low	Pro < Qui < Sen	-2.96608807710101	-2.45216094884112	0	79937
CNTNAP3B	Sen_low	Pro = Qui < Sen	-2.7411884141316	-2.48929120518004	0	728577
CNTNAP3P2	Sen_low	Pro = Qui < Sen	-3.5358584041677	-3.20669089057631	0	643827
CNTRL	Sen_low	Pro = Qui < Sen	-1.41217582329421	-1.4879637789141	0	11064
COA4	Sen_high	Pro = Qui > Sen	1.15275042386168	1.24665296448291	0	51287
COL10A1	Sen_high	Pro = Qui > Sen	11.7577468633895	9.26140328716297	0	1300
COL12A1	Sen_low	Pro = Qui < Sen	-1.69392900641789	-1.16070548612316	2.09661348171686e-07	1303
COL14A1	Sen_low	Pro < Sen < Qui	-6.42457717746946	-7.80945691212721	1.11022302462516e-16	7373
COL15A1	Sen_low	Pro = Qui < Sen	-6.06061818993931	-6.08035431524804	0	1306
COL16A1	Sen_low	Pro = Qui < Sen	-2.25934134897196	-2.24833907149736	1.11022302462516e-16	1307
COL1A1	Sen_low	Pro < Qui < Sen	-2.23964572616669	-1.56187671864074	1.11022302462516e-16	1277
COL1A2	Sen_low	Pro = Qui < Sen	-3.08582313271456	-2.9081743488392	0	1278
COL3A1	Sen_low	Pro < Sen < Qui	-3.53737668540045	-4.02803202181052	1.11022302462516e-16	1281
COL4A2	Sen_low	Pro = Qui < Sen	-1.18625215278336	-1.09220540756829	0	1284
COL4A5	Sen_low	Pro < Sen < Qui	-1.43742589747856	-2.80665734479075	0	1287
COL5A2	Sen_low	Pro < Qui < Sen	-2.57992384413999	-2.18789373243802	0	1290
COL5A3	Sen_high	Pro = Qui > Sen	2.56759288337219	2.28228156911112	0	50509
COL7A1	Sen_high	Pro = Qui > Sen	1.32386504666511	1.31418319952318	0.0065553884063303	1294
COL9A2	Sen_low	Pro < Sen < Qui	-2.9055987839511	-3.8950145628481	0	1298
COLEC12	Sen_high	Pro > Qui > Sen	4.21424221318619	2.70379182468736	2.31075604839592e-06	81035
COLGALT2	Sen_low	Pro = Qui < Sen	-3.0149053613984	-2.39834414060209	9.69599282085731e-06	23127
COMP	Sen_low	Pro < Qui < Sen	-3.82151197858145	-2.77751291089338	2.22044604925031e-16	1311
COPZ2	Sen_low	Pro < Qui < Sen	-1.66436865274949	-1.26461488750073	1.11022302462516e-16	51226
COQ7	Sen_low	Pro < Sen < Qui	-1.23012544719917	-1.64315103932312	0	10229
CORIN	Sen_low	Pro < Qui < Sen	-7.08070178031027	-5.32019246159887	0	10699
CORO1A	Sen_high	Pro = Qui > Sen	2.34823144608618	3.50487871918943	0	11151
CORO2B	Sen_high	Pro = Qui > Sen	2.08825197392624	1.72641416507889	0	10391
CORO6	Sen_low	Pro < Sen < Qui	-1.63696943685887	-2.20490877864629	1.22124532708767e-13	84940
COX17	Sen_high	Pro > Sen > Qui	1.02004841894781	1.30662587149355	0	10063
COX5A	Sen_high	Pro = Qui > Sen	1.03073067720274	1.08838586366239	0	9377
CPE	Sen_low	Pro = Qui < Sen	-1.74228075857783	-1.89511847311363	1.11022302462516e-16	1363
CPPED1	Sen_high	Pro = Qui > Sen	1.95931141956253	2.11915212455607	0	55313
CPQ	Sen_low	Pro = Qui < Sen	-1.44581873505441	-1.44832241915342	1.11022302462516e-16	10404
CPS1	Sen_low	Pro = Qui < Sen	-3.75988541766085	-3.81781110681878	0	1373
CPT1B	Sen_low	Pro < Sen < Qui	-2.16106023604737	-3.83404018433048	0	1375
CPZ	Sen_low	Pro < Sen < Qui	-4.68484250121376	-5.50548018221788	0	8532
CREB3L4	Sen_low	Pro < Sen < Qui	-1.38763406656098	-2.07958389402733	3.74132946845407e-11	148327
CREBRF	Sen_low	Pro = Qui < Sen	-1.27596028853111	-1.57803148077011	0	153222
CREG1	Sen_low	Pro < Sen < Qui	-1.22168568292643	-2.12282947646505	0	8804
CRIP1	Sen_high	Pro > Qui > Sen	3.58930525354218	1.82734965520472	0.00131849577158349	1396
CRIP2	Sen_high	Pro = Qui > Sen	2.45093587433548	2.657995148368	0	1397
CRISPLD2	Sen_low	Pro < Qui < Sen	-2.2083277033862	-1.91918122848663	0	83716
CRLF1	Sen_low	Pro = Qui < Sen	-2.63534493163034	-3.01931734438594	5.33006971892291e-12	9244
CRLF3	Sen_high	Pro = Qui > Sen	1.22805783851245	1.68100462634636	0	51379
CROT	Sen_low	Pro < Sen < Qui	-1.32298820736348	-1.63232732712815	1.11022302462516e-16	54677
CRYL1	Sen_high	Pro = Qui > Sen	1.2921594171623	1.49201177357289	0	51084
CSDC2	Sen_low	Pro = Qui < Sen	-3.79162461295249	-3.97509191608574	0	27254
CSF1	Sen_low	Pro = Qui < Sen	-2.51103087115505	-2.13870621775967	0	1435
CSF2	Sen_high	Pro = Qui > Sen	10.8672042374326	9.996824987842	0	1437
CSF3	Sen_high	Pro = Qui > Sen	11.042909964527	14.0537722806374	0	1440
CSGALNACT2	Sen_high	Pro = Qui > Sen	1.35237603608804	1.24041274406	0	55454
CSPP1	Sen_low	Pro = Qui < Sen	-1.20818839739362	-1.05648767502239	2.77785335711656e-06	79848
CSRNP1	Sen_high	Pro = Qui > Sen	2.33170101188584	2.43171549087625	0	64651
CSRP2	Sen_low	Pro = Qui < Sen	-2.78617388832555	-2.61943465475866	1.12909681604378e-13	1466
CST1	Sen_high	Pro > Qui > Sen	11.4808994100133	10.0231474539823	0	1469
CST2	Sen_high	Pro = Qui > Sen	15.2976662996704	8.66386544113125	0	1470
CST3	Sen_high	Pro = Qui > Sen	2.26968052679875	2.28436217518236	0	1471
CST4	Sen_high	Pro = Qui > Sen	13.3810105689992	10.8387257113455	1.11022302462516e-16	1472
CTDSP2	Sen_low	Pro < Sen < Qui	-1.10820533214593	-1.34649745046636	0	10106
CTDSPL	Sen_low	Pro = Qui < Sen	-1.15246609667443	-1.20705263159832	1.11022302462516e-16	10217
CTDSPL2	Sen_low	Pro = Qui < Sen	-1.02640327411229	-1.04009060512374	0	51496
CTHRC1	Sen_low	Pro = Qui < Sen	-1.72723656721688	-1.35112527501919	4.94586263155572e-06	115908
CTPS1	Sen_high	Pro > Sen > Qui	1.01186581059585	1.85696143362683	0	1503
CTSB	Sen_high	Pro = Qui > Sen	1.40316959474931	1.50183707820401	0	1508
CTSC	Sen_low	Pro < Sen < Qui	-1.54035336000912	-1.96089043228803	0	1075
CTSF	Sen_low	Pro < Sen < Qui	-1.01779871642308	-2.65269799277991	2.93260605466195e-07	8722
CTSO	Sen_low	Pro < Sen < Qui	-1.18776501798023	-1.95983148654789	0	1519
CTSS	Sen_high	Pro > Qui > Sen	5.90248075629056	4.32505091109052	0	1520
CTTNBP2	Sen_low	Pro < Sen < Qui	-2.18376793462365	-3.53418420724712	0	83992
CUEDC1	Sen_low	Pro < Qui < Sen	-1.71394657777608	-1.31232493512803	0	404093
CXCL1	Sen_high	Pro > Qui > Sen	7.69058799773513	3.95813688086414	0	2919
CXCL10	Sen_high	Pro > Qui > Sen	4.87556419558496	1.53015564693324	0	3627
CXCL12	Sen_low	Pro < Sen < Qui	-5.67344855913868	-8.45637571157838	1.11022302462516e-16	6387
CXCL16	Sen_low	Pro = Qui < Sen	-1.13723825457746	-1.67836670524618	0.00032444783024721	58191
CXCL2	Sen_high	Pro > Qui > Sen	6.64318925584062	4.04015371782454	0	2920
CXCL3	Sen_high	Pro > Qui > Sen	8.67894415500643	5.42000281908563	0	2921
CXCL5	Sen_high	Pro > Qui > Sen	10.9174146791581	7.98876684976109	0	6374
CXCL6	Sen_high	Pro > Qui > Sen	5.36368685292276	1.32575809230084	0	6372
CXCL8	Sen_high	Pro > Qui > Sen	9.77898295462818	6.40001114042548	0	3576
CYB5D1	Sen_high	Pro = Qui > Sen	1.59324865881207	1.39270195120525	0	124637
CYB5R2	Sen_high	Pro > Sen > Qui	2.5613939043087	3.59282921024648	1.11022302462516e-16	51700
CYB5RL	Sen_low	Pro = Qui < Sen	-1.77274862681531	-1.92824491425622	0	606495
CYBA	Sen_high	Pro > Qui > Sen	2.12581150707744	1.76884658142338	1.11022302462516e-16	1535
CYBRD1	Sen_low	Pro < Sen < Qui	-2.67816668899721	-3.04058342734817	0	79901
CYCS	Sen_high	Pro > Sen > Qui	1.14537402481252	1.61824834968423	0	54205
CYP26B1	Sen_high	Pro = Qui > Sen	5.20704579971081	4.71976609649038	0	56603
CYP27A1	Sen_low	Pro < Sen < Qui	-1.70679516268947	-2.69153660060142	0	1593
CYP2S1	Sen_high	Pro > Qui > Sen	3.93649913461327	2.07837402065764	1.11022302462516e-16	29785
CYP2U1	Sen_low	Pro = Qui < Sen	-3.6599900566552	-3.53353815942942	1.11022302462516e-16	113612
CYP4V2	Sen_low	Pro < Sen < Qui	-1.32317606093901	-1.8359547866439	1.11022302462516e-16	285440
CYSTM1	Sen_high	Pro > Sen > Qui	1.08547615054749	1.49693609391308	1.11022302462516e-16	84418
CYTH3	Sen_low	Pro = Qui < Sen	-1.47455982432157	-1.19411160531838	1.25455201782643e-14	9265
CYTL1	Sen_low	Pro = Qui < Sen	-3.8986838005536	-4.45145282860254	0	54360
DAAM2	Sen_low	Pro < Qui < Sen	-3.41202432796437	-2.4435686183805	0	23500
DARS-AS1	Sen_high	Pro = Qui > Sen	1.41446458620155	1.30746169021396	0.00401836070624195	NA
DBNDD1	Sen_high	Pro > Sen > Qui	1.98813373562587	2.51275126759715	1.11022302462516e-16	79007
DBNDD2	Sen_high	Pro = Qui > Sen	1.13120283191169	1.73948401642689	1.81946277821865e-07	55861
DBP	Sen_low	Pro = Qui < Sen	-4.77338581774392	-4.64751283954717	0	1628
DCBLD2	Sen_high	Pro > Sen > Qui	2.98208030303116	3.4687350677969	0	131566
DCHS1	Sen_low	Pro < Sen < Qui	-1.93406693684652	-3.31574468845803	1.11022302462516e-16	8642
DCLK2	Sen_low	Pro < Qui < Sen	-2.8245666108235	-1.64885741159819	0	166614
DCLRE1A	Sen_low	Pro = Qui < Sen	-1.58410470469981	-1.65860691068462	0	9937
DCN	Sen_low	Pro = Qui < Sen	-5.92305821627364	-6.24112825980832	0	1634
DCUN1D5	Sen_high	Pro > Sen > Qui	1.03145504186204	1.44511510737736	0	84259
DDA1	Sen_high	Pro = Qui > Sen	1.10412904874655	1.20971935434873	0	79016
DDAH2	Sen_low	Pro < Sen < Qui	-1.60631765237508	-2.1852744442598	0	23564
DDI2	Sen_high	Pro = Qui > Sen	1.07849014996621	1.24344486819035	7.99360577730113e-15	84301
DDIT3	Sen_low	Pro = Qui < Sen	-1.80242122696407	-1.74777978622141	1.11022302462516e-16	1649
DDIT4	Sen_low	Pro = Qui < Sen	-2.02121755581024	-1.7373914055809	0	54541
DDO	Sen_low	Pro = Qui < Sen	-1.50655641876895	-1.39244148142525	7.26602611078597e-07	8528
DDR2	Sen_low	Pro = Qui < Sen	-1.99265674167428	-1.95906718324991	0	4921
DDT	Sen_high	Pro = Qui > Sen	1.35859635083757	1.28327138800168	1.11022302462516e-16	1652
DDX60	Sen_low	Pro = Qui < Sen	-1.23838753330666	-1.36472583721985	1.0079453938161e-09	55601
DEDD2	Sen_high	Pro = Qui > Sen	1.23289869374673	1.22444793125802	-2.22044604925031e-16	162989
DEK	Sen_low	Pro = Qui < Sen	-1.28779306101676	-1.03009719391788	2.22044604925031e-16	7913
DENND2A	Sen_low	Pro = Qui < Sen	-1.23758182002856	-1.35019570629552	0	27147
DENND2D	Sen_low	Pro = Qui < Sen	-2.30957682228109	-2.08318298552164	6.1268456974517e-10	79961
DENND5B	Sen_low	Pro = Qui < Sen	-1.13004984726768	-1.36082293310035	0	160518
DEPTOR	Sen_low	Pro < Qui < Sen	-3.23293020314793	-2.5972401475417	0	64798
DESI1	Sen_high	Pro > Sen > Qui	1.62915360480329	1.91303423017597	0	27351
DGAT2	Sen_high	Pro = Qui > Sen	6.26091729003821	5.56887382634035	1.11022302462516e-16	84649
DGCR11	Sen_high	Pro = Qui > Sen	1.57393028214728	2.15237279847655	0	25786
DHCR7	Sen_high	Pro > Sen > Qui	1.15619860454829	2.43112946987269	0	1717
DHFRL1	Sen_low	Pro < Sen < Qui	-1.31866254814423	-1.95481954677574	0	NA
DHRS3	Sen_low	Pro = Qui < Sen	-2.9237807308539	-3.55812171460109	0.000141528583527117	9249
DHRS4-AS1	Sen_low	Pro < Sen < Qui	-1.03980834720559	-1.35669086493025	0	55449
DHX34	Sen_high	Pro = Qui > Sen	1.02956297361308	1.03853657039893	0	9704
DHX58	Sen_low	Pro < Sen < Qui	-1.8409787760925	-2.33238976266451	1.11022302462516e-16	79132
DIAPH1	Sen_high	Pro > Sen > Qui	1.27894341871544	1.78561279757061	0	1729
DIAPH3	Sen_low	Pro < Qui < Sen	-2.51178687690736	-1.56602746333907	9.42914635260195e-11	81624
DIO2	Sen_high	Pro > Qui > Sen	2.74919739772833	1.94085927616468	0	1734
DIRC2	Sen_low	Pro = Qui < Sen	-1.16630237833683	-1.15823684123817	0	NA
DIS3L	Sen_low	Pro < Sen < Qui	-2.03623036904396	-2.24935704900873	0	115752
DISC1	Sen_low	Pro = Qui < Sen	-1.10291797927942	-1.2142019419952	0	27185
DKK2	Sen_high	Pro > Sen > Qui	4.74809939810066	6.87409504711286	0	27123
DLC1	Sen_low	Pro = Qui < Sen	-1.41589108941747	-1.30571494000126	4.92767738258237e-05	10395
DLG3	Sen_low	Pro < Sen < Qui	-1.2993156907852	-1.83621045554166	0	1741
DMD	Sen_low	Pro = Qui < Sen	-1.84232091233575	-1.37344002573245	5.96109215433849e-07	1756
DMGDH	Sen_low	Pro < Sen < Qui	-2.96403585773615	-3.57370895138422	0	29958
DNAH1	Sen_low	Pro = Qui < Sen	-1.60446389146887	-2.15176664382553	1.11022302462516e-16	25981
DNAH5	Sen_low	Pro = Qui < Sen	-1.53592805854692	-1.60125313426641	0	1767
